visit_date,ssn,hosp_name
2021/2/9,100001877,Mayo Clinic
2021/3/5,100001878,Mayo Clinic
2020/8/25,100001879,Salamaniya Hospital
2019/5/15,100001880,Mayo Clinic
2021/3/24,100001881,Emirates Hospital
2019/5/5,100001882,Mayo Clinic
2020/4/1,100001883,Mayo Clinic
2019/5/4,100001884,Bahrain Defence Force Hospital
2020/1/9,100001885,Emirates Hospital
2021/4/13,100001886,King Faisal Specialist Hospital & Research Centre
2019/2/27,100001887,Salamaniya Hospital
2019/7/15,100001888,Emirates Hospital
2019/10/23,100001889,Salamaniya Hospital
2020/7/23,100001890,Dar Al Shifa Hospital
2020/6/26,100001891,King Faisal Specialist Hospital & Research Centre
2019/8/6,100001892,St Thomas Hospital London
2020/2/5,100001893,Al-Hilal Hospital
2019/8/15,100001894,Al-Hilal Hospital
2020/6/4,100001895,Mayo Clinic
2020/5/15,100001896,Salamaniya Hospital
2021/4/27,100001897,Emirates Hospital
2019/4/15,100001898,Al-Hilal Hospital
2021/1/22,100001899,Mayo Clinic
2021/7/10,100001900,Emirates Hospital
2021/6/13,100001901,Salamaniya Hospital
2021/6/11,100001902,King Hamad University Hospital
2021/4/18,100001903,Mayo Clinic
2019/5/13,100001904,Emirates Hospital
2019/5/22,100001905,St Thomas Hospital London
2020/11/24,100001906,Mayo Clinic
2019/9/2,100001907,King Hamad University Hospital
2019/5/23,100001908,Emirates Hospital
2020/10/18,100001909,Al-Hilal Hospital
2020/8/4,100001910,St Thomas Hospital London
2020/4/18,100001911,King Hamad University Hospital
2021/8/26,100001912,Dar Al Shifa Hospital
2021/6/13,100001913,St Thomas Hospital London
2020/6/6,100001914,Emirates Hospital
2021/8/26,100001915,Salamaniya Hospital
2020/9/8,100001916,St Thomas Hospital London
2021/4/25,100001917,Mayo Clinic
2020/10/23,100001918,King Hamad University Hospital
2021/6/21,100001919,American Mission Hospital
2021/2/2,100001920,American Mission Hospital
2019/1/2,100001921,Mayo Clinic
2019/5/19,100001922,Al-Hilal Hospital
2019/6/10,100001923,Emirates Hospital
2021/6/16,100001924,King Hamad University Hospital
2020/7/20,100001925,Al-Hilal Hospital
2021/4/9,100001926,Dar Al Shifa Hospital
2019/2/12,100001927,King Faisal Specialist Hospital & Research Centre
2021/9/13,100001928,St Thomas Hospital London
2019/10/17,100001929,St Thomas Hospital London
2020/8/1,100001930,Al-Hilal Hospital
2019/5/21,100001931,Emirates Hospital
2019/2/24,100001932,King Hamad University Hospital
2021/9/18,100001933,Dar Al Shifa Hospital
2020/9/16,100001934,King Hamad University Hospital
2021/10/12,100001935,Salamaniya Hospital
2021/8/22,100001936,Mayo Clinic
2020/1/14,100001937,Salamaniya Hospital
2021/8/9,100001938,Salamaniya Hospital
2021/1/20,100001939,Dar Al Shifa Hospital
2021/6/20,100001940,King Faisal Specialist Hospital & Research Centre
2019/11/11,100001941,King Hamad University Hospital
2020/9/9,100001942,St Thomas Hospital London
2019/5/25,100001943,Al-Hilal Hospital
2019/7/6,100001944,Al-Hilal Hospital
2019/2/24,100001945,King Hamad University Hospital
2020/4/18,100001946,Dar Al Shifa Hospital
2019/3/5,100001947,American Mission Hospital
2021/6/15,100001948,American Mission Hospital
2021/3/4,100001949,American Mission Hospital
2019/3/21,100001950,Dar Al Shifa Hospital
2020/3/20,100001951,Al-Hilal Hospital
2019/4/7,100001952,St Thomas Hospital London
2020/9/22,100001953,American Mission Hospital
2019/2/3,100001954,Al-Hilal Hospital
2020/4/27,100001955,American Mission Hospital
2021/2/9,100001956,American Mission Hospital
2020/6/4,100001957,Bahrain Defence Force Hospital
2019/9/20,100001958,Emirates Hospital
2019/9/5,100001959,Bahrain Defence Force Hospital
2019/2/10,100001960,American Mission Hospital
2021/11/12,100001961,King Hamad University Hospital
2019/3/22,100001962,Al-Hilal Hospital
2020/5/13,100001963,Dar Al Shifa Hospital
2021/2/2,100001964,American Mission Hospital
2019/10/19,100001965,American Mission Hospital
2019/11/5,100001966,Dar Al Shifa Hospital
2021/2/14,100001967,King Hamad University Hospital
2021/4/2,100001968,King Hamad University Hospital
2021/9/23,100001969,Bahrain Defence Force Hospital
2021/8/11,100001970,King Faisal Specialist Hospital & Research Centre
2021/5/18,100001971,King Faisal Specialist Hospital & Research Centre
2020/1/2,100001972,Salamaniya Hospital
2020/3/27,100001973,American Mission Hospital
2019/7/13,100001974,Mayo Clinic
2020/4/17,100001975,Emirates Hospital
2021/9/1,100001976,Salamaniya Hospital
2020/3/12,100001977,Emirates Hospital
2021/8/19,100001978,Bahrain Defence Force Hospital
2019/1/27,100001979,King Faisal Specialist Hospital & Research Centre
2020/10/10,100001980,Mayo Clinic
2021/3/6,100001981,Mayo Clinic
2021/8/2,100001982,American Mission Hospital
2020/11/26,100001983,King Hamad University Hospital
2021/2/7,100001984,Bahrain Defence Force Hospital
2021/3/9,100001985,King Faisal Specialist Hospital & Research Centre
2020/8/21,100001986,Emirates Hospital
2019/9/17,100001987,Al-Hilal Hospital
2020/11/6,100001988,King Faisal Specialist Hospital & Research Centre
2021/5/3,100001989,King Hamad University Hospital
2021/6/3,100001990,Mayo Clinic
2020/3/10,100001991,American Mission Hospital
2020/5/4,100001992,St Thomas Hospital London
2021/4/9,100001993,Mayo Clinic
2021/8/13,100001994,Al-Hilal Hospital
2020/8/15,100001995,Mayo Clinic
2020/6/8,100001996,Dar Al Shifa Hospital
2019/2/9,100001997,Bahrain Defence Force Hospital
2019/1/7,100001998,St Thomas Hospital London
2021/2/4,100001999,American Mission Hospital
2019/9/6,100002000,Bahrain Defence Force Hospital
2019/10/18,100002001,Al-Hilal Hospital
2021/9/24,100002002,American Mission Hospital
2020/3/2,100002003,Mayo Clinic
2020/3/19,100002004,Dar Al Shifa Hospital
2019/5/26,100002005,King Hamad University Hospital
2020/4/7,100002006,St Thomas Hospital London
2021/1/18,100002007,Bahrain Defence Force Hospital
2019/7/7,100002008,King Faisal Specialist Hospital & Research Centre
2020/1/26,100002009,Mayo Clinic
2019/2/10,100002010,King Faisal Specialist Hospital & Research Centre
2021/11/18,100002011,Bahrain Defence Force Hospital
2021/11/8,100002012,Dar Al Shifa Hospital
2020/3/26,100002013,Emirates Hospital
2019/9/26,100002014,King Faisal Specialist Hospital & Research Centre
2021/6/17,100002015,American Mission Hospital
2020/7/23,100002016,King Faisal Specialist Hospital & Research Centre
2019/8/25,100002017,Mayo Clinic
2020/5/12,100002018,King Hamad University Hospital
2020/5/11,100002019,Salamaniya Hospital
2020/2/1,100002020,Bahrain Defence Force Hospital
2019/3/10,100002021,Emirates Hospital
2019/10/13,100002022,Dar Al Shifa Hospital
2021/3/8,100002023,American Mission Hospital
2019/11/7,100002024,Emirates Hospital
2021/6/9,100002025,King Faisal Specialist Hospital & Research Centre
2019/8/3,100002026,King Hamad University Hospital
2021/11/10,100002027,Emirates Hospital
2019/2/10,100002028,Dar Al Shifa Hospital
2019/11/19,100002029,Mayo Clinic
2019/9/18,100002030,King Hamad University Hospital
2021/11/23,100002031,Dar Al Shifa Hospital
2019/8/26,100002032,Emirates Hospital
2020/11/17,100002033,King Hamad University Hospital
2020/4/3,100002034,Emirates Hospital
2020/1/20,100002035,American Mission Hospital
2019/5/10,100002036,American Mission Hospital
2020/10/4,100002037,American Mission Hospital
2020/7/19,100002038,King Hamad University Hospital
2019/11/6,100002039,American Mission Hospital
2020/4/13,100002040,St Thomas Hospital London
2021/7/1,100002041,Al-Hilal Hospital
2020/7/21,100002042,King Hamad University Hospital
2019/3/27,100002043,Salamaniya Hospital
2021/4/1,100002044,American Mission Hospital
2020/6/7,100002045,Bahrain Defence Force Hospital
2021/3/9,100002046,Al-Hilal Hospital
2021/11/21,100002047,Mayo Clinic
2020/8/7,100002048,Mayo Clinic
2019/3/8,100002049,American Mission Hospital
2021/3/22,100002050,Bahrain Defence Force Hospital
2021/2/2,100002051,Al-Hilal Hospital
2020/6/20,100002052,King Faisal Specialist Hospital & Research Centre
2021/8/26,100002053,Dar Al Shifa Hospital
2019/7/22,100002054,Dar Al Shifa Hospital
2021/6/7,100002055,American Mission Hospital
2020/6/20,100002056,King Hamad University Hospital
2021/9/15,100002057,St Thomas Hospital London
2019/4/16,100002058,King Faisal Specialist Hospital & Research Centre
2020/1/11,100002059,St Thomas Hospital London
2019/11/25,100002060,King Hamad University Hospital
2021/10/14,100002061,American Mission Hospital
2021/10/27,100002062,Mayo Clinic
2021/6/25,100002063,St Thomas Hospital London
2020/4/15,100002064,Emirates Hospital
2020/6/18,100002065,Mayo Clinic
2020/10/10,100002066,Dar Al Shifa Hospital
2019/6/22,100002067,Mayo Clinic
2019/9/13,100002068,Mayo Clinic
2019/10/3,100002069,Al-Hilal Hospital
2021/10/17,100002070,American Mission Hospital
2020/9/11,100002071,Dar Al Shifa Hospital
2020/2/5,100002072,Dar Al Shifa Hospital
2021/8/18,100002073,Emirates Hospital
2021/4/12,100002074,American Mission Hospital
2021/7/5,100002075,St Thomas Hospital London
2020/9/14,100002076,Emirates Hospital
2021/5/25,100002077,American Mission Hospital
2019/5/20,100002078,Al-Hilal Hospital
2020/6/16,100002079,Emirates Hospital
2021/3/12,100002080,Al-Hilal Hospital
2021/4/13,100002081,King Hamad University Hospital
2020/10/14,100002082,Bahrain Defence Force Hospital
2021/9/11,100002083,American Mission Hospital
2021/2/7,100002084,Mayo Clinic
2020/9/6,100002085,Salamaniya Hospital
2020/11/23,100002086,St Thomas Hospital London
2019/9/18,100002087,Salamaniya Hospital
2021/9/26,100002088,Bahrain Defence Force Hospital
2019/4/2,100002089,King Hamad University Hospital
2021/7/2,100002090,Al-Hilal Hospital
2021/11/24,100002091,St Thomas Hospital London
2021/9/17,100002092,American Mission Hospital
2020/3/18,100002093,Salamaniya Hospital
2020/7/14,100002094,Salamaniya Hospital
2019/9/6,100002095,Al-Hilal Hospital
2019/9/12,100002096,King Hamad University Hospital
2021/11/26,100002097,King Hamad University Hospital
2020/2/14,100002098,Mayo Clinic
2020/4/7,100002099,Emirates Hospital
2020/8/16,100002100,Dar Al Shifa Hospital
2021/11/17,100002101,American Mission Hospital
2019/7/7,100002102,Mayo Clinic
2019/3/14,100002103,Al-Hilal Hospital
2021/2/18,100002104,King Hamad University Hospital
2020/11/17,100002105,King Hamad University Hospital
2021/11/27,100002106,Emirates Hospital
2020/11/18,100002107,Mayo Clinic
2021/6/3,100002108,King Faisal Specialist Hospital & Research Centre
2019/6/6,100002109,St Thomas Hospital London
2019/8/15,100002110,Mayo Clinic
2021/7/11,100002111,Dar Al Shifa Hospital
2020/7/9,100002112,Dar Al Shifa Hospital
2020/11/2,100002113,Dar Al Shifa Hospital
2021/7/26,100002114,King Hamad University Hospital
2019/7/24,100002115,Dar Al Shifa Hospital
2019/10/12,100002116,Al-Hilal Hospital
2021/5/17,100002117,Bahrain Defence Force Hospital
2021/9/14,100002118,Al-Hilal Hospital
2021/4/24,100002119,St Thomas Hospital London
2021/3/25,100002120,St Thomas Hospital London
2020/5/18,100002121,Al-Hilal Hospital
2020/2/11,100002122,King Faisal Specialist Hospital & Research Centre
2019/9/22,100002123,Emirates Hospital
2020/4/12,100002124,Dar Al Shifa Hospital
2019/7/4,100002125,Dar Al Shifa Hospital
2020/5/2,100002126,King Faisal Specialist Hospital & Research Centre
2019/7/5,100002127,King Hamad University Hospital
2020/5/10,100002128,King Hamad University Hospital
2019/7/19,100002129,King Faisal Specialist Hospital & Research Centre
2021/8/21,100002130,Al-Hilal Hospital
2020/3/18,100002131,Emirates Hospital
2020/9/6,100002132,St Thomas Hospital London
2019/5/10,100002133,Dar Al Shifa Hospital
2019/2/20,100002134,American Mission Hospital
2021/9/12,100002135,American Mission Hospital
2019/2/12,100002136,Bahrain Defence Force Hospital
2020/8/20,100002137,Emirates Hospital
2021/11/21,100002138,Emirates Hospital
2021/9/1,100002139,Al-Hilal Hospital
2020/3/13,100002140,Bahrain Defence Force Hospital
2021/1/25,100002141,Salamaniya Hospital
2019/8/14,100002142,Emirates Hospital
2020/8/3,100002143,King Hamad University Hospital
2019/4/2,100002144,Dar Al Shifa Hospital
2019/7/11,100002145,Mayo Clinic
2021/11/25,100002146,St Thomas Hospital London
2020/5/3,100002147,American Mission Hospital
2019/3/9,100002148,Dar Al Shifa Hospital
2019/7/26,100002149,King Faisal Specialist Hospital & Research Centre
2021/4/8,100002150,St Thomas Hospital London
2020/6/21,100002151,St Thomas Hospital London
2021/1/26,100002152,Dar Al Shifa Hospital
2020/10/26,100002153,Al-Hilal Hospital
2020/2/27,100002154,Dar Al Shifa Hospital
2021/5/19,100002155,King Hamad University Hospital
2020/4/18,100002156,King Hamad University Hospital
2021/1/8,100002157,American Mission Hospital
2021/3/20,100002158,Mayo Clinic
2021/4/11,100002159,Dar Al Shifa Hospital
2019/3/19,100002160,King Hamad University Hospital
2020/4/18,100002161,King Hamad University Hospital
2019/1/27,100002162,St Thomas Hospital London
2021/3/10,100002163,Mayo Clinic
2020/4/22,100002164,Bahrain Defence Force Hospital
2020/1/5,100002165,King Hamad University Hospital
2020/9/10,100002166,Emirates Hospital
2019/1/3,100002167,King Faisal Specialist Hospital & Research Centre
2020/4/1,100002168,Bahrain Defence Force Hospital
2020/10/8,100002169,Bahrain Defence Force Hospital
2019/8/14,100002170,King Hamad University Hospital
2019/1/2,100002171,Al-Hilal Hospital
2019/1/2,100002172,St Thomas Hospital London
2019/8/16,100002173,King Faisal Specialist Hospital & Research Centre
2019/11/6,100002174,King Hamad University Hospital
2021/11/12,100002175,Mayo Clinic
2021/1/25,100002176,Bahrain Defence Force Hospital
2020/7/11,100002177,American Mission Hospital
2020/11/17,100002178,Mayo Clinic
2021/8/15,100002179,King Hamad University Hospital
2019/10/13,100002180,King Hamad University Hospital
2019/8/20,100002181,King Hamad University Hospital
2019/9/23,100002182,Emirates Hospital
2020/9/18,100002183,Dar Al Shifa Hospital
2021/8/21,100002184,Dar Al Shifa Hospital
2019/11/15,100002185,Mayo Clinic
2020/5/19,100002186,St Thomas Hospital London
2020/4/19,100002187,Emirates Hospital
2020/1/14,100002188,Mayo Clinic
2021/9/20,100002189,American Mission Hospital
2019/5/6,100002190,American Mission Hospital
2021/3/2,100002191,Mayo Clinic
2019/8/20,100002192,Al-Hilal Hospital
2019/5/17,100002193,King Hamad University Hospital
2019/11/23,100002194,Al-Hilal Hospital
2021/7/7,100002195,Emirates Hospital
2019/2/23,100002196,American Mission Hospital
2021/7/21,100002197,Salamaniya Hospital
2020/10/3,100002198,American Mission Hospital
2019/5/2,100002199,St Thomas Hospital London
2020/9/12,100002200,St Thomas Hospital London
2020/4/5,100002201,St Thomas Hospital London
2020/9/19,100002202,Salamaniya Hospital
2020/11/3,100002203,Dar Al Shifa Hospital
2019/11/15,100002204,Emirates Hospital
2021/10/14,100002205,Al-Hilal Hospital
2021/10/19,100002206,Mayo Clinic
2021/5/11,100002207,Emirates Hospital
2019/8/21,100002208,Bahrain Defence Force Hospital
2021/5/22,100002209,Mayo Clinic
2019/6/21,100002210,American Mission Hospital
2021/11/7,100002211,Al-Hilal Hospital
2021/7/4,100002212,King Hamad University Hospital
2021/4/11,100002213,Al-Hilal Hospital
2021/11/10,100002214,American Mission Hospital
2021/1/24,100002215,King Hamad University Hospital
2020/4/17,100002216,Mayo Clinic
2020/3/16,100002217,Mayo Clinic
2020/9/24,100002218,Emirates Hospital
2019/10/10,100002219,Al-Hilal Hospital
2020/6/14,100002220,American Mission Hospital
2021/1/25,100002221,Dar Al Shifa Hospital
2019/3/17,100002222,King Hamad University Hospital
2019/2/24,100002223,American Mission Hospital
2020/1/11,100002224,St Thomas Hospital London
2020/4/21,100002225,Emirates Hospital
2021/10/24,100002226,American Mission Hospital
2021/11/1,100002227,Mayo Clinic
2021/9/18,100002228,American Mission Hospital
2021/9/21,100002229,King Hamad University Hospital
2019/1/9,100002230,Salamaniya Hospital
2019/10/2,100002231,St Thomas Hospital London
2019/2/7,100002232,Salamaniya Hospital
2019/4/4,100002233,Al-Hilal Hospital
2020/6/16,100002234,American Mission Hospital
2019/3/26,100002235,King Hamad University Hospital
2021/11/6,100002236,Emirates Hospital
2020/4/12,100002237,Dar Al Shifa Hospital
2019/2/7,100002238,King Faisal Specialist Hospital & Research Centre
2021/3/10,100002239,St Thomas Hospital London
2021/6/17,100002240,American Mission Hospital
2021/1/1,100002241,St Thomas Hospital London
2021/5/1,100002242,King Hamad University Hospital
2021/3/24,100002243,King Faisal Specialist Hospital & Research Centre
2021/7/25,100002244,Mayo Clinic
2019/8/5,100002245,King Hamad University Hospital
2019/9/16,100002246,St Thomas Hospital London
2019/2/13,100002247,Salamaniya Hospital
2019/4/21,100002248,Bahrain Defence Force Hospital
2021/8/26,100002249,St Thomas Hospital London
2020/3/24,100002250,Al-Hilal Hospital
2020/9/8,100002251,American Mission Hospital
2019/6/13,100002252,American Mission Hospital
2019/10/6,100002253,Emirates Hospital
2021/2/22,100002254,Salamaniya Hospital
2019/9/25,100002255,King Faisal Specialist Hospital & Research Centre
2019/10/2,100002256,Mayo Clinic
2020/6/10,100002257,Mayo Clinic
2019/5/24,100002258,Bahrain Defence Force Hospital
2021/3/15,100002259,Al-Hilal Hospital
2021/2/25,100002260,Emirates Hospital
2019/6/27,100002261,Dar Al Shifa Hospital
2019/5/6,100002262,King Hamad University Hospital
2020/1/9,100002263,Dar Al Shifa Hospital
2021/2/24,100002264,King Faisal Specialist Hospital & Research Centre
2021/2/1,100002265,King Hamad University Hospital
2021/6/21,100002266,Al-Hilal Hospital
2019/2/25,100002267,Emirates Hospital
2021/2/3,100002268,King Hamad University Hospital
2021/6/13,100002269,Dar Al Shifa Hospital
2019/1/18,100002270,King Hamad University Hospital
2021/2/22,100002271,Mayo Clinic
2019/7/1,100002272,Bahrain Defence Force Hospital
2021/9/14,100002273,Mayo Clinic
2020/1/4,100002274,Emirates Hospital
2021/6/7,100002275,Emirates Hospital
2019/5/10,100002276,Al-Hilal Hospital
2019/6/17,100002277,Dar Al Shifa Hospital
2020/5/18,100002278,Emirates Hospital
2020/4/27,100002279,King Faisal Specialist Hospital & Research Centre
2020/4/10,100002280,Bahrain Defence Force Hospital
2020/10/23,100002281,King Hamad University Hospital
2020/8/14,100002282,King Faisal Specialist Hospital & Research Centre
2021/9/12,100002283,St Thomas Hospital London
2019/9/16,100002284,Al-Hilal Hospital
2021/5/27,100002285,Emirates Hospital
2019/4/18,100002286,Emirates Hospital
2019/9/7,100002287,Mayo Clinic
2019/7/6,100002288,Mayo Clinic
2020/10/4,100002289,King Faisal Specialist Hospital & Research Centre
2020/1/26,100002290,Emirates Hospital
2021/6/17,100002291,American Mission Hospital
2021/2/17,100002292,Salamaniya Hospital
2020/7/26,100002293,Emirates Hospital
2021/9/2,100002294,Dar Al Shifa Hospital
2021/1/3,100002295,King Faisal Specialist Hospital & Research Centre
2019/10/5,100002296,Al-Hilal Hospital
2019/8/11,100002297,King Hamad University Hospital
2021/3/21,100002298,Mayo Clinic
2021/7/12,100002299,King Faisal Specialist Hospital & Research Centre
2021/4/11,100002300,Emirates Hospital
2020/6/25,100002301,St Thomas Hospital London
2021/11/9,100002302,Al-Hilal Hospital
2020/8/13,100002303,Mayo Clinic
2021/9/6,100002304,Dar Al Shifa Hospital
2019/4/19,100002305,Bahrain Defence Force Hospital
2021/3/20,100002306,Bahrain Defence Force Hospital
2019/5/10,100002307,Dar Al Shifa Hospital
2019/10/23,100002308,Bahrain Defence Force Hospital
2021/4/20,100002309,Dar Al Shifa Hospital
2021/5/1,100002310,Dar Al Shifa Hospital
2019/9/10,100002311,American Mission Hospital
2021/9/27,100002312,King Faisal Specialist Hospital & Research Centre
2020/1/24,100002313,St Thomas Hospital London
2019/4/20,100002314,Bahrain Defence Force Hospital
2021/10/27,100002315,Emirates Hospital
2019/1/15,100002316,Mayo Clinic
2019/1/20,100002317,Salamaniya Hospital
2020/1/20,100002318,St Thomas Hospital London
2020/7/23,100002319,King Hamad University Hospital
2021/8/14,100002320,Dar Al Shifa Hospital
2019/9/1,100002321,King Hamad University Hospital
2020/10/23,100002322,King Hamad University Hospital
2020/10/17,100002323,King Faisal Specialist Hospital & Research Centre
2021/8/20,100002324,Emirates Hospital
2019/8/2,100002325,Mayo Clinic
2021/5/11,100002326,Mayo Clinic
2019/8/13,100002327,Al-Hilal Hospital
2020/10/12,100002328,Emirates Hospital
2019/6/15,100002329,American Mission Hospital
2021/6/27,100002330,Mayo Clinic
2021/11/6,100002331,American Mission Hospital
2020/10/8,100002332,Mayo Clinic
2019/11/18,100002333,Emirates Hospital
2021/2/26,100002334,Emirates Hospital
2021/11/3,100002335,Al-Hilal Hospital
2019/9/5,100002336,Emirates Hospital
2021/11/18,100002337,Dar Al Shifa Hospital
2020/4/15,100002338,Emirates Hospital
2021/10/6,100002339,Al-Hilal Hospital
2021/6/16,100002340,Bahrain Defence Force Hospital
2020/5/16,100002341,Emirates Hospital
2021/2/1,100002342,American Mission Hospital
2019/6/16,100002343,Salamaniya Hospital
2019/5/17,100002344,Mayo Clinic
2021/9/2,100002345,Al-Hilal Hospital
2019/11/11,100002346,Mayo Clinic
2019/2/8,100002347,American Mission Hospital
2021/7/16,100002348,Emirates Hospital
2020/5/19,100002349,Salamaniya Hospital
2021/3/13,100002350,Mayo Clinic
2020/3/27,100002351,Mayo Clinic
2019/8/23,100002352,Salamaniya Hospital
2020/7/10,100002353,Emirates Hospital
2020/3/10,100002354,King Faisal Specialist Hospital & Research Centre
2021/8/22,100002355,Emirates Hospital
2019/2/13,100002356,King Faisal Specialist Hospital & Research Centre
2021/5/20,100002357,King Faisal Specialist Hospital & Research Centre
2019/4/3,100002358,St Thomas Hospital London
2021/4/18,100002359,Bahrain Defence Force Hospital
2021/3/17,100002360,American Mission Hospital
2019/2/8,100002361,King Hamad University Hospital
2019/11/7,100002362,St Thomas Hospital London
2019/9/10,100002363,King Hamad University Hospital
2019/10/15,100002364,Emirates Hospital
2020/5/25,100002365,King Hamad University Hospital
2019/9/21,100002366,Dar Al Shifa Hospital
2020/11/23,100002367,American Mission Hospital
2019/5/8,100002368,St Thomas Hospital London
2020/8/3,100002369,Salamaniya Hospital
2019/6/11,100002370,Al-Hilal Hospital
2019/2/15,100002371,King Faisal Specialist Hospital & Research Centre
2021/10/1,100002372,Bahrain Defence Force Hospital
2020/11/27,100002373,Al-Hilal Hospital
2021/3/23,100002374,American Mission Hospital
2021/7/1,100002375,St Thomas Hospital London
2019/4/3,100002376,King Hamad University Hospital
2021/10/10,100002377,Al-Hilal Hospital
2019/11/8,100002378,Dar Al Shifa Hospital
2020/10/14,100002379,American Mission Hospital
2020/9/4,100002380,Mayo Clinic
2020/2/14,100002381,American Mission Hospital
2020/6/20,100002382,Emirates Hospital
2019/5/14,100002383,King Hamad University Hospital
2020/5/11,100002384,Emirates Hospital
2020/2/4,100002385,Bahrain Defence Force Hospital
2019/7/17,100002386,Emirates Hospital
2021/8/22,100002387,Dar Al Shifa Hospital
2021/2/2,100002388,American Mission Hospital
2019/1/4,100002389,Dar Al Shifa Hospital
2021/3/22,100002390,St Thomas Hospital London
2020/5/7,100002391,King Hamad University Hospital
2019/1/24,100002392,Salamaniya Hospital
2021/1/10,100002393,King Hamad University Hospital
2021/4/6,100002394,Al-Hilal Hospital
2020/1/25,100002395,Mayo Clinic
2020/2/15,100002396,Mayo Clinic
2019/10/10,100002397,Mayo Clinic
2020/9/3,100002398,Bahrain Defence Force Hospital
2019/10/12,100002399,St Thomas Hospital London
2021/9/23,100002400,Dar Al Shifa Hospital
2019/8/25,100002401,King Hamad University Hospital
2019/1/26,100002402,Salamaniya Hospital
2021/5/5,100002403,King Hamad University Hospital
2019/11/27,100002404,Dar Al Shifa Hospital
2021/3/25,100002405,Mayo Clinic
2019/3/18,100002406,King Faisal Specialist Hospital & Research Centre
2020/9/8,100002407,Dar Al Shifa Hospital
2021/6/18,100002408,St Thomas Hospital London
2019/4/4,100002409,King Faisal Specialist Hospital & Research Centre
2019/9/4,100002410,Dar Al Shifa Hospital
2019/3/3,100002411,Bahrain Defence Force Hospital
2020/3/14,100002412,Dar Al Shifa Hospital
2020/8/4,100002413,Bahrain Defence Force Hospital
2021/5/19,100002414,American Mission Hospital
2019/5/9,100002415,Mayo Clinic
2019/6/17,100002416,Al-Hilal Hospital
2021/3/13,100002417,King Hamad University Hospital
2019/2/19,100002418,American Mission Hospital
2019/4/4,100002419,Dar Al Shifa Hospital
2021/4/13,100002420,King Faisal Specialist Hospital & Research Centre
2021/1/16,100002421,St Thomas Hospital London
2021/4/17,100002422,American Mission Hospital
2021/9/19,100002423,St Thomas Hospital London
2021/2/13,100002424,American Mission Hospital
2020/5/12,100002425,King Faisal Specialist Hospital & Research Centre
2019/3/8,100002426,Dar Al Shifa Hospital
2020/7/18,100002427,Bahrain Defence Force Hospital
2021/1/21,100002428,Salamaniya Hospital
2021/11/22,100002429,Emirates Hospital
2021/6/23,100002430,St Thomas Hospital London
2020/2/20,100002431,King Hamad University Hospital
2020/6/24,100002432,Salamaniya Hospital
2021/1/10,100002433,Mayo Clinic
2021/11/21,100002434,Emirates Hospital
2019/8/9,100002435,St Thomas Hospital London
2020/5/3,100002436,Bahrain Defence Force Hospital
2020/7/13,100002437,King Hamad University Hospital
2019/10/5,100002438,King Hamad University Hospital
2019/7/18,100002439,St Thomas Hospital London
2020/3/18,100002440,Al-Hilal Hospital
2020/8/22,100002441,Mayo Clinic
2021/7/23,100002442,Salamaniya Hospital
2019/1/11,100002443,King Hamad University Hospital
2019/10/19,100002444,Bahrain Defence Force Hospital
2020/7/25,100002445,Mayo Clinic
2020/4/14,100002446,Emirates Hospital
2019/10/23,100002447,Emirates Hospital
2020/8/27,100002448,American Mission Hospital
2020/8/9,100002449,St Thomas Hospital London
2020/6/16,100002450,St Thomas Hospital London
2021/5/25,100002451,Al-Hilal Hospital
2020/10/2,100002452,King Hamad University Hospital
2021/5/14,100002453,Salamaniya Hospital
2019/7/3,100002454,King Hamad University Hospital
2020/5/22,100002455,King Faisal Specialist Hospital & Research Centre
2021/1/1,100002456,Mayo Clinic
2021/4/20,100002457,Al-Hilal Hospital
2020/4/4,100002458,American Mission Hospital
2021/10/6,100002459,American Mission Hospital
2021/8/15,100002460,Emirates Hospital
2019/11/25,100002461,King Faisal Specialist Hospital & Research Centre
2019/2/19,100002462,King Hamad University Hospital
2021/6/1,100002463,King Faisal Specialist Hospital & Research Centre
2019/4/23,100002464,Mayo Clinic
2019/5/2,100002465,Emirates Hospital
2019/7/3,100002466,Salamaniya Hospital
2019/2/14,100002467,Mayo Clinic
2020/1/18,100002468,American Mission Hospital
2020/1/18,100002469,Bahrain Defence Force Hospital
2021/9/2,100002470,Emirates Hospital
2019/2/11,100002471,Dar Al Shifa Hospital
2021/6/21,100002472,American Mission Hospital
2020/1/9,100002473,King Hamad University Hospital
2021/9/25,100002474,Al-Hilal Hospital
2021/5/18,100002475,Al-Hilal Hospital
2021/2/17,100002476,Al-Hilal Hospital
2019/11/18,100002477,Emirates Hospital
2020/5/1,100002478,Al-Hilal Hospital
2019/9/9,100002479,Bahrain Defence Force Hospital
2020/5/13,100002480,King Hamad University Hospital
2019/3/9,100002481,St Thomas Hospital London
2020/2/22,100002482,American Mission Hospital
2020/8/2,100002483,King Faisal Specialist Hospital & Research Centre
2019/8/5,100002484,Bahrain Defence Force Hospital
2019/2/3,100002485,Bahrain Defence Force Hospital
2021/4/26,100002486,King Faisal Specialist Hospital & Research Centre
2020/11/20,100002487,King Hamad University Hospital
2021/6/6,100002488,Al-Hilal Hospital
2019/4/8,100002489,King Hamad University Hospital
2019/4/8,100002490,St Thomas Hospital London
2020/6/4,100002491,King Hamad University Hospital
2021/4/22,100002492,Mayo Clinic
2020/1/4,100002493,Emirates Hospital
